id,risk,category,keys
53144,10+,4,table the column control ibmqrep value replicated operations capture source
53145,1+,1,j0108548 333 86 tsinct 14 07 inuse part partition bancs
53146,1+,1,j0108548 328 86 tsinct 14 07 inuse part partition bancs
53147,1+,1,j0108548 338 86 tsinct 08 14 inuse part partition bancs
53148,1+,1,j0108548 343 87 tsinct 08 14 inuse part partition bancs
53149,1+,1,j0108548 348 86 tsinct 09 14 inuse part partition bancs
53150,1+,1,j0108548 89 123 tsinct 58 13 part inuse partition bancs
53151,1+,5,j0108603 na100006 ief099i sets waiting job data 03 for 21
53152,1+,3,j0108479 cgen263p 22 eiss segment max datasets has 04 dba
53153,1+,3,j0108479 cgen246p 21 eiss max segment datasets has 04 dba
53154,1+,3,j0108479 cgen050p eiss datasets segment max has 04 ts big
53155,1+,3,j0108479 cgen048p eiss datasets segment max has 04 ts big
53156,1+,5,j0109314 g01s433b 39 22 waiting ief099i sets job data for
53157,1+,5,j0109283 g01s663b 59 22 19 ief099i sets waiting job data
53158,10+,4,buffer gbp32 pools s0093536 dp41 dsnb319a dsnb1cne shortage there space
53159,10+,4,structure 5652415 e3581281 bcc1c1 3781231 d53f053d entries gbp32 dsndp01 monitoring
53160,10+,4,s0093537 gbp32 dsnb325a critical dp81 dsnb1cne shortage there space pool
53161,1+,5,j0117525 ec046100 27 43 00 sets ief099i waiting job data
53162,1+,5,j0125427 p1zosdl 53 54 sets waiting ief099i job data for
53163,10+,4,bzcicsjobs0 s0048685 abend condcode code all jobname smfmrgci or cp3c
53164,1+,5,g02s389b j0125073 december 18 42 ief099i waiting sets job data
53165,1+,5,j0125037 g01s023b 34 ief099i sets waiting job data 03 for
53166,10+,4,d56878d5ccbf ss160003 142262 s0093537 dp81appl dp81 utility plan luwid dsnr035i
53167,1+,5,j0137357 smfmrgci cp3b 02 ief099i sets waiting job data for
53168,1+,5,j0121045 smfmrgdb ief099i sets waiting job data 03 for 05
53169,1+,5,j0121046 smfmrgci 02 ief099i sets waiting job data for 05
53170,1+,5,j0121046 smfmrgci 02 ief099i sets waiting job data for 05
53171,1+,7,a4304 c4041434 d3 b1 etqd2041 et prdc64r lveq dataset cp2a
53172,1+,5,j0126519 p1cicsdl 53 02 waiting ief099i sets job data for
53173,1+,5,j0050239 tmz60000 cp2c 47 14 02 sets ief099i waiting job
53174,1+,5,j0144284 02 rmfrptd3 cp3a 15 ief099i waiting sets job data
53175,10+,5,000004691 csqqpy2s j0125488 ds014 aac0000 a77ffff 000004681 logcopy1 dsname endrba
53176,1+,4,85 cp2d 60 sgc64 bsstrgrups1 enabled sg full current s0007542
53177,1+,4,cp2d sgc64 bsstrgrups1 enabled sg full 70 current s0007542 85
53178,1+,5,j0082126 c4card00 cp2a 39 ief099i sets waiting job data 04
53179,1+,5,a01m9256 j0143878 41 09 waiting ief099i sets job data for
53180,1+,4,cp2d sgc64 bsstrgrups1 enabled sg 87 full current s0007542 85
53181,1+,1,j0142958 398 05 85 tsinct 10 part inuse partition bancs
53182,1+,1,j0142958 333 05 86 tsinct 06 part inuse partition bancs
53183,1+,1,86 j0142958 inuse 328 333 05 tsinct 06 part partition
53184,1+,1,j0142958 343 05 87 tsinct 07 part inuse partition bancs
53185,1+,1,j0142958 338 05 86 tsinct 07 part inuse partition bancs
53186,1+,3,j0143012 cgen245p 24 eiss 10 segment max datasets has 04
53187,1+,3,j0143012 cgen048p eiss 10 segment max datasets has 04 05
53188,1+,3,j0143012 cgen050p eiss 10 segment max datasets has 04 05
53189,1+,3,j0143012 cgen246p eiss 10 segment max datasets has 04 05
53190,1+,3,j0143012 cgen263p 22 eiss 10 segment max datasets has 04
53191,10+,4,cp2a bkdbq8 s0007539 lasted mins bztjobmons0 jobname 47 06 war
53192,10+,4,cp2a bkdbq19 s0007539 lasted mins bztjobmons0 jobname 47 06 war
53193,1+,5,dedpse31 j0180466 cp3d 06 44 ief099i sets waiting job data
53194,10+,4,cp2d 88 sgc64 bsstrgrups1 sg enabled full current 41 s0007542
53195,10+,4,cp2d 88 sgc64 bsstrgrups1 enabled sg full current 41 s0007542
53196,10+,4,62655 tracksallocated rexx rpt p1 sysbak bsopssizes0 temp1 55000 size
53197,1+,7,sys0 exts extents parmlib bsoextpdss0 mlib set cp2c s0007542 27
53198,10+,4,streams pec down process infospherestreams bin application the 50 is
53199,10+,4,streams pec down process infospherestreams bin application the 50 is
53200,10+,4,cn good healthy streamsjob not error 00 j0071251 j0069928 j0070069
53201,10+,4,oversea healthy good streamsjob not error 00 j0070069 j0070200 j0070666
53202,10+,4,cn running streamsjob status not error j0070863 j0069261 j0069416 j0069922
53203,10+,4,oversea running streamsjob status not error j0071141 j0069922 j0069928 j0070069
53204,10+,4,streams pec down process infospherestreams bin application the 50 is
53205,1+,0,217 e2e 50 00 21 11 sendeventimpl connect failed com
53206,1+,0,139 e2e 49 21 11 connect sendeventimpl com failed dc
53207,1+,0,240 e2e 49 58 21 11 connect sendeventimpl failed com
53208,1+,0,241 e2e 50 28 21 11 connect sendeventimpl failed com
53209,1+,0,553 e2e 50 00 21 11 connect sendeventimpl com failed
53210,1+,0,172 e2e 49 55 21 11 connect sendeventimpl failed com
53211,1+,0,549 e2e 49 30 21 11 sendeventimpl connect com failed
53212,1+,0,171 e2e 49 21 11 connect sendeventimpl failed com dc
53213,1+,0,218 e2e 50 30 21 11 sendeventimpl connect failed com
53214,1+,0,142 e2e 50 21 11 sendeventimpl connect com failed dc
53215,1+,0,308 e2e 50 02 21 11 connect sendeventimpl com failed
53216,1+,0,555 e2e 50 30 21 11 sendeventimpl connect failed com
53217,1+,0,236 e2e 49 28 21 11 connect sendeventimpl failed com
53218,1+,0,215 e2e 49 30 21 11 sendeventimpl connect failed com
53219,1+,0,174 e2e 50 21 11 connect sendeventimpl failed com dc
53220,1+,0,310 e2e 50 21 11 32 connect sendeventimpl failed com
53221,1+,0,299 e2e 49 21 11 32 connect sendeventimpl failed com
53222,1+,0,141 e2e 49 55 21 11 sendeventimpl connect com failed
53223,10+,4,cn good healthy streamsjob not error 00 j0071251 j0069928 j0070069
53224,10+,4,oversea healthy good streamsjob not error 00 j0070069 j0070200 j0070666
53225,10+,4,oversea running streamsjob status not error j0071141 j0069922 j0069928 j0070069
53226,10+,4,cn running streamsjob status not error j0070863 j0069261 j0069416 j0069922
53227,100+,4,socket log s0069800 stctvli bpxm023i 重连 reconnect 退出 ilgdc08e 线程
53228,10+,4,streams hc process infospherestreams bin down application the 48 is
53229,10+,4,streams hc process infospherestreams bin down application the 48 is
53230,10+,4,streams hc process infospherestreams bin down application the 48 is
53231,1+,0,213 e2e 48 30 21 11 sendeventimpl connect failed com
53232,1+,0,294 e2e 47 21 11 32 connect sendeventimpl failed com
53233,1+,0,211 e2e 48 00 21 11 sendeventimpl connect failed com
53234,1+,0,138 e2e 48 55 21 11 sendeventimpl connect com failed
53235,1+,0,545 e2e 48 00 21 11 connect sendeventimpl com failed
53236,1+,0,133 e2e 48 21 11 connect sendeventimpl com failed dc
53237,1+,0,234 e2e 48 58 21 11 connect sendeventimpl failed com
53238,1+,0,548 e2e 49 00 21 11 connect sendeventimpl com failed
53239,1+,0,130 e2e 47 21 11 connect sendeventimpl com failed dc
53240,1+,0,547 e2e 48 30 21 11 sendeventimpl connect com failed
53241,1+,0,170 e2e 48 55 21 11 connect sendeventimpl failed com
53242,1+,0,544 e2e 30 47 21 11 sendeventimpl connect com failed
53243,1+,0,231 e2e 58 47 21 11 connect sendeventimpl com failed
53244,1+,0,161 e2e 48 21 11 connect sendeventimpl failed com dc
53245,1+,0,132 e2e 47 55 21 11 sendeventimpl connect com failed
53246,1+,0,159 e2e 47 21 11 connect sendeventimpl failed com dc
53247,1+,0,160 e2e 47 55 21 11 connect sendeventimpl failed com
53248,1+,0,233 e2e 48 28 21 11 connect sendeventimpl com failed
53249,1+,0,295 e2e 48 02 21 11 connect sendeventimpl com failed
53250,1+,0,230 e2e 28 47 21 11 sendeventimpl connect com failed
53251,1+,0,199 e2e 30 47 21 11 connect sendeventimpl com failed
53252,1+,0,296 e2e 48 21 11 32 connect sendeventimpl failed com
53253,1+,0,214 e2e 49 00 21 11 sendeventimpl connect failed com
53254,1+,0,298 e2e 49 02 21 11 connect sendeventimpl com failed
53255,10+,4,streams srm down bin process infospherestreams application the 48 is
53256,10+,4,streams sam process infospherestreams bin down application the 48 is
53257,10+,4,streams sch down process infospherestreams bin application the 48 is
53258,10+,4,streams hc process infospherestreams bin down application the 48 02
53259,10+,4,streams aas process infospherestreams bin down application the 48 is
53260,1+,0,129 e2e 46 55 21 11 sendeventimpl connect com failed
53261,1+,0,156 e2e 46 21 11 connect sendeventimpl failed com dc
53262,1+,0,288 e2e 45 21 11 32 connect sendeventimpl failed com
53263,1+,0,539 e2e 46 00 21 11 connect sendeventimpl com failed
53264,1+,0,154 e2e 45 55 21 11 connect sendeventimpl failed com
53265,1+,0,158 e2e 46 55 21 11 connect sendeventimpl failed com
53266,1+,0,153 e2e 45 21 11 connect sendeventimpl failed com dc
53267,1+,0,292 e2e 47 02 21 11 connect sendeventimpl com failed
53268,1+,0,227 e2e 46 28 21 11 sendeventimpl connect com failed
53269,1+,0,542 e2e 47 00 21 11 connect sendeventimpl com failed
53270,1+,0,197 e2e 47 00 21 11 sendeventimpl connect failed com
53271,1+,0,196 e2e 46 30 21 11 connect sendeventimpl com failed
53272,1+,0,224 e2e 28 45 21 11 sendeventimpl connect com failed
53273,1+,0,184 e2e 30 45 21 11 connect sendeventimpl com failed
53274,1+,0,225 e2e 58 45 21 11 connect sendeventimpl com failed
53275,1+,0,291 e2e 46 21 11 32 connect sendeventimpl failed com
53276,1+,0,127 e2e 45 55 21 11 sendeventimpl connect com failed
53277,1+,0,537 e2e 30 45 21 11 sendeventimpl connect com failed
53278,1+,0,290 e2e 46 02 21 11 connect sendeventimpl com failed
53279,1+,0,541 e2e 46 30 21 11 sendeventimpl connect com failed
53280,1+,0,194 e2e 46 00 21 11 sendeventimpl connect failed com
53281,1+,0,125 e2e 45 21 11 sendeventimpl connect failed com dc
53282,1+,0,228 e2e 46 58 21 11 sendeventimpl connect failed com
53283,1+,0,128 e2e 46 21 11 connect sendeventimpl failed com dc
53284,10+,4,recovery page level in 36 grecp member d5690efd9d01000000 might values
53285,10+,4,48 s0093398 cip1kt22 cip1mm21 07 sammax text cplexbbs event created
53286,10+,4,rh21 cip1kt21 lscs00h0 released 中断 stat net bcconnects0 cid 连接
53287,10+,4,rh11 cip1kt11 lscs00h0 cid released 中断 连接 stat net bcconnects0
53288,10+,4,cip1kt41 rh41 lscs00h0 cid released 中断 stat 连接 net bcconnects0
53289,10+,4,cip1kt31 rh31 lscs00h0 cid released 中断 stat 连接 net bcconnects0
53290,10+,4,th21 cip1at21 lscs00h0 中断 bcconnects0 连接 cid released stat net
53291,10+,4,th11 cip1at11 lscs00h0 中断 bcconnects0 连接 cid released stat net
53292,10+,4,th41 cip1at41 lscs00h0 中断 bcconnects0 连接 cid released stat net
53293,10+,4,cip1at31 th31 lscs00h0 中断 bcconnects0 连接 cid released stat net
53294,10+,4,35 18 07 cip1kt32 cip1mm31 s0093009 sammax context cplexbbs text
53295,1+,3,j0006826 tsgpis 33 15 segment datasets max has bancs sysjob
53296,1+,3,j0006826 tsspyo 33 28 15 segment max datasets has bancs
53297,1+,3,j0006826 tslmvu 21 33 15 segment max datasets has bancs
53298,1+,5,j0006897 na100009 40 sets waiting ief099i job data for 21
53299,1+,3,j0006795 cgen246p 21 eiss datasets segment max has 04 ts
53300,1+,3,j0006795 cgen050p eiss segment max datasets has 04 ts dba
53301,1+,3,j0006795 cgen263p 22 eiss segment max datasets has 04 sysjob
53302,1+,3,j0006795 cgen245p 24 eiss max segment datasets has 04 dba
53303,1+,3,j0006795 cgen048p eiss segment max datasets has 04 ts dba
53304,1+,4,80 cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 30
53305,1+,5,j0019099 sa040000 46 34 00 sets ief099i waiting job data
53306,1+,5,j0018856 g01s663b 40 00 02 sets ief099i waiting job data
53307,1+,7,c8 inct tp794400 tr794487 reform prddedpr dataset exceeded interval ios080i
53308,1+,5,j0023986 p1zosdl 28 40 ief099i sets waiting job data for
53309,1+,5,j0120188 tmz60000 cp2b 23 47 ief099i sets waiting job data
53310,10+,4,80 cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 49
53311,1+,5,j0023280 december smfmrgci 22 ief099i waiting sets job data 03
53312,1+,5,j0049438 smfmrgci cp3b ief099i sets waiting job data 03 for
53313,1+,5,j0151354 c4card01 cp2c 51 38 02 sets ief099i waiting job
53314,1+,5,j0028391 p1cicsdl 26 14 02 waiting ief099i sets job data
53315,1+,7,46 zz221202 ul871202 b0 invm split prddedpr dataset cp2a ios080i
53316,10+,5,fg2839 j0040224 fs4 already scratched pool02 dd1 tapelibprodhsh volume g01s506b
53317,1+,4,85 sgimgdp bsstrgrups1 sg enabled full 70 current s0093383 16
53318,1+,3,j0040591 tslmvu 13 07 segment max datasets has bancs 05
53319,1+,3,j0040591 tsspyo 28 13 07 segment max datasets has bancs
53320,1+,3,j0040591 tsgpis 13 07 segment max datasets has bancs 05
53321,1+,1,j0040591 398 05 85 tsinct 40 inuse part partition bancs
53322,1+,1,j0040591 348 05 86 tsinct 38 part inuse partition bancs
53323,1+,1,j0040591 343 05 87 tsinct 37 part inuse partition bancs
53324,1+,1,j0040591 338 05 86 tsinct 37 part inuse partition bancs
53325,1+,1,j0040591 333 05 36 86 tsinct part inuse partition bancs
53326,1+,1,j0040591 328 05 86 35 tsinct part inuse partition bancs
53327,1+,1,j0040591 89 05 23 123 tsinct inuse part partition bancs
53328,1+,3,j0040709 cgen050p eiss datasets segment max has 04 05 dba
53329,1+,3,j0040709 cgen048p eiss datasets segment max has 04 05 dba
53330,1+,3,j0040709 cgen245p 24 eiss datasets segment max has 04 05
53331,1+,3,j0040709 cgen246p eiss datasets segment max has 04 05 dba
53332,1+,3,j0040709 cgen263p 22 eiss datasets segment max has 04 05
53333,1+,5,j0041573 axbkout 29 06 waiting sets ief099i job data 04
53334,1+,8,totaldsns 10029 p12f37 s0093383 10000 bsvoldsnss0 volser war 07 cp1d
53335,1+,8,totaldsns 10187 p12678 s0093383 bsvoldsnss0 10000 volser war 07 cp1d
53336,1+,8,totaldsns 10097 p12191 s0093383 bsvoldsnss0 10000 volser war 07 cp1d
53337,1+,8,totaldsns 10063 pp2d37 s0093383 10000 bsvoldsnss0 volser war 07 cp1d
53338,1+,8,totaldsns 10000 10020 10032 p12679 s0093383 bsvoldsnss0 volser war 07
53339,1+,8,totaldsns 10112 p12290 s0093383 bsvoldsnss0 10000 volser war 07 cp1d
53340,1+,8,totaldsns 10160 p12778 s0093383 10000 bsvoldsnss0 volser war 07 cp1d
53341,1+,8,totaldsns 10102 p1267a s0093383 bsvoldsnss0 10000 volser war 07 cp1d
53342,1+,8,totaldsns 10117 p12192 s0093383 bsvoldsnss0 10000 volser war 07 cp1d
53343,1+,8,totaldsns 10067 pp2d35 s0093383 10000 bsvoldsnss0 volser war 07 cp1d
53344,1+,8,totaldsns cp2d 10004 pp2d37 s0007542 bsvoldsnss0 10000 volser war 07
53345,1+,8,totaldsns cp2d 10060 p12192 s0007542 bsvoldsnss0 10000 volser war 07
53346,1+,8,totaldsns cp2d 10032 p12191 s0007542 bsvoldsnss0 10000 volser war 07
53347,1+,8,totaldsns cp2d 10135 p12678 s0007542 bsvoldsnss0 10000 volser war 07
53348,1+,8,totaldsns cp2d 10114 p12778 s0007542 bsvoldsnss0 10000 volser war 07
53349,1+,8,totaldsns cp2d 10045 p1267a s0007542 bsvoldsnss0 10000 volser war 07
53350,1+,8,totaldsns cp2d 10055 p12290 s0007542 bsvoldsnss0 10000 volser war 07
53351,1+,5,j0103316 dedprs23 cp3d 08 40 13 ief099i sets waiting job
53352,1+,5,j0043286 08 g00s077b 39 ief099i sets waiting job data for
53353,1+,7,sys0 exts extents parmlib bsoextpdss0 mlib set cp2c s0007542 cp2d
53354,10+,4,dp2y gbp0 s0059824 dsnb319a dsnb1cne shortage there space pool buffer
53355,10+,4,previous the d56a4ea868dc000000 curr gbp34 s0092569 dp51 dec exist dsnb356i
53356,10+,4,39 48 17 cip1kt32 cip1mm31 s0093009 text context cplexbbs event
53357,1+,3,j0055695 tsspyo 28 59 14 segment datasets max has bancs
53358,1+,3,j0055695 tslmvu 21 59 14 max segment datasets has bancs
53359,1+,3,j0055695 tsgpis 59 14 segment datasets max has bancs big
53360,1+,1,j0055695 398 85 tsinct 14 inuse part partition bancs 01
53361,1+,1,j0055695 343 87 tsinct 59 13 inuse part partition bancs
53362,1+,1,j0055695 338 86 tsinct 59 13 inuse part partition bancs
53363,1+,1,j0055695 333 86 tsinct 58 13 part inuse partition bancs
53364,1+,1,j0055695 328 86 tsinct 58 13 part inuse partition bancs
53365,1+,1,j0055695 89 52 123 tsinct 13 inuse part partition bancs
53366,1+,5,j0055760 na100006 waiting ief099i sets job data 03 for 21
53367,1+,3,j0055653 cgen246p 21 eiss datasets max segment has 04 ts
53368,1+,3,j0055653 cgen050p 21 eiss datasets max segment has 04 ts
53369,1+,3,j0055653 cgen263p 22 eiss segment max datasets has 04 dba
53370,1+,3,j0055653 cgen245p 24 eiss segment max datasets has 04 dba
53371,1+,3,j0055653 cgen048p eiss datasets segment max has 04 ts big
53372,1+,5,j0056364 g01s663b 28 16 22 sets waiting ief099i job data
53373,1+,5,j0067987 g01s023b 23 50 45 sets waiting ief099i job data
53374,1+,5,j0064664 ec046500 23 50 14 ief099i waiting sets job data
53375,1+,5,j0068204 g01s506b 15 13 00 sets waiting ief099i job data
53376,1+,7,b2 romgj00d cordjr03 s22 prdcbsr rp lveq dataset exceeded interval
53377,10+,4,d56af8d37d00 171146 delmwh01 s0093400 dpw1appl dpw1 batch plan luwid uncommitted
53378,1+,5,j0072966 p1zosdl 36 31 sets ief099i waiting job data for
53379,1+,5,j0189028 tmz60000 cp2c ief099i waiting sets job data for 01
53380,1+,5,j0163994 130 lines 000 smfmrgci cp3b 02 sets ief099i waiting
53381,10+,4,d56b0632a2f0 172232 delswmsg s0093400 dpw1appl dpw1 batch plan luwid checkpoints
53382,10+,4,2041 send recvq bqappqdeps0 gupp 2000 s0093003 namedqueue currentdepth depth
53383,1+,5,j0020265 c4card01 29 cp2d 47 02 ief099i waiting sets job
53384,1+,5,j0073343 02 p1cicsdl sets ief099i waiting job data for 05
53385,10+,4,s0093401 dp61 gbp32k1 dsnb319a dsnb1cne shortage there space pool in
53386,10+,4,structure in f48bfec0 bcc2c1 d53ef9a7 total dsndp01 usage monitoring threshold
53387,10+,4,critical dsnb325a s0093536 dp41 dsnb1cne shortage there 51 22 is
53388,1+,5,dedpgbs5 j0187094 cp3d 31 34 sets ief099i waiting job data
53389,1+,5,j0090518 axbkout 16 00 ief099i sets waiting job data for
53390,1+,3,j0090292 tslmvu 33 07 segment max datasets has bancs 05
53391,1+,3,j0090292 tsgpis 33 07 segment max datasets has bancs 05
53392,1+,1,j0090292 398 85 tsinct 06 10 part inuse partition bancs
53393,1+,1,j0090292 338 86 tsinct 06 07 part inuse partition bancs
53394,1+,1,06 j0090292 328 86 tsinct part inuse partition bancs 05
53395,1+,1,j0090292 348 86 tsinct 08 06 part inuse partition bancs
53396,1+,1,j0090292 89 05 123 54 tsinct part inuse partition bancs
53397,1+,7,extents exts parmlib bsoextpdss0 mlib sys0 set cp2c s0007542 cp2d
53398,10+,4,29 31 pools s0093009 cip1mm31 cip1kt32 cplexbbs text created context
53399,1+,3,j0102699 tsspyo 28 15 07 max segment datasets has bancs
53400,1+,3,j0102699 tsgpis 15 07 max segment datasets has bancs sysjob
53401,1+,3,j0102699 tslmvu 21 15 07 max datasets segment has bancs
53402,1+,1,j0102699 398 85 tsinct 55 13 inuse part partition bancs
53403,10+,4,the that specifies whether changes should depends and operations performed
53404,1+,1,j0102699 348 53 86 tsinct 13 part inuse partition bancs
53405,1+,1,j0102699 338 52 86 tsinct 13 part inuse partition bancs
53406,1+,1,j0102699 333 52 86 tsinct 13 part inuse partition bancs
53407,1+,1,j0102699 328 51 86 tsinct 13 inuse part partition bancs
53408,1+,1,j0102699 343 87 53 tsinct 13 part inuse partition bancs
53409,1+,1,j0102699 89 123 43 tsinct 13 part inuse partition bancs
53410,1+,5,j0102770 na100006 40 sets waiting ief099i job data for 21
53411,1+,3,j0102659 cgen048p eiss 10 segment datasets max has 04 sysjob
53412,1+,3,j0102659 cgen050p 21 eiss 10 max segment datasets has 04
53413,1+,3,j0102659 cgen263p 22 eiss 10 segment max datasets has 04
53414,1+,3,j0102659 cgen245p 24 eiss 10 segment max datasets has 04
53415,1+,3,j0102659 cgen246p 21 eiss 10 max segment datasets has 04
53416,1000+,4,cf12 c8f79 e00f560d e03 cafd 51965 05104 b808cf12 f56 e0
53417,1+,5,j0103307 g01s663b 22 08 55 sets waiting ief099i job data
53418,1+,7,tpc00021 trc00021 cadm splice dfb prddedpr dataset 70 interval ios080i
53419,1+,5,j0122082 p1zosdl 36 35 waiting ief099i sets job data for
53420,1+,5,j0058506 tmz60000 cp2b 24 19 ief099i sets waiting job data
