id,risk,category,keys
52965,1+,1,82 j0152828 tsgect part inuse partition 05 bancs ts dba
52966,1+,1,j0152828 74 tsgect inuse part partition 05 bancs ts dba
52967,10+,6,s0093011 dp71 gbp32k1 dsnb319a dsnb1cne there shortage space pool buffer
52968,1+,5,j0154015 axbkout ief099i waiting sets job 05 data for 00
52969,1+,4,j0152907 cgen245p eiss datasets segment max 32 05 has dba
52970,1+,4,j0152907 cgen050p eiss datasets segment max 32 05 has dba
52971,1+,4,j0152907 cgen246p eiss datasets segment max 32 05 has dba
52972,1+,4,j0152907 datasets max 32 cgen048p sysjob eiss segment 05 has
52973,1+,4,j0152907 cgen263p eiss datasets segment max 32 05 has dba
52974,1+,5,j0128377 dedphu31 06 cp3d waiting ief099i sets job data for
52975,10+,6,队列 深度 关注 bqbancbgls0 加强 变化 20000 bglhashb qp31 bgl
52976,10+,6,bglhashb 20000 currentdepth depth current queue qp41 关注 加强 变化
52977,1+,6,parmlib extents mlib sys0 exts bsoextpdss0 set cp2c s0007542 cp2d
52978,1+,8,d5640c294033 na tf006302 dp31appl s0093013 dp31 batch plan luwid warning
52979,1+,4,j0019393 tsspyo datasets segment max 32 has bancs 21 dba
52980,1+,4,j0019393 tssafe datasets segment max 32 has bancs 21 dba
52981,1+,4,j0019393 tslmvu datasets segment max 32 has bancs 21 dba
52982,1+,1,j0019393 86 tsinct part inuse partition bancs 21 ts big
52983,1+,1,87 j0019393 tsinct part inuse partition bancs 21 ts big
52984,1+,1,j0019393 85 tsinct part inuse partition bancs 21 ts big
52985,1+,1,j0019393 86 tsinct part inuse partition bancs 21 ts big
52986,100+,6,tier receive ni shrlevel operation replace sendq1 none nbancs pubdd
52987,100+,6,tier shrlevel qmenp ntier pubdd nbancs receive replace sendq1 none
52988,1+,1,83 j0019393 tsgect part inuse partition bancs 21 ts big
52989,1+,1,76 j0019393 tsgect inuse part partition bancs 21 big ts
52990,1+,1,j0019393 71 tsgect part inuse partition bancs 21 ts sysjob
52991,1+,1,j0019393 81 tsgect inuse part partition bancs 21 dba big
52992,1+,1,j0019393 70 tsgect inuse part partition bancs 21 dba big
52993,1+,1,73 inuse j0019393 sysjob tsgect part partition bancs 21 ts
52994,1+,1,89 j0019393 tsinct part inuse partition bancs 21 ts big
52995,1+,1,j0019393 81 tsgect inuse part partition bancs 21 dba big
52996,1+,1,j0019393 74 tsgect part inuse partition bancs 21 ts sysjob
52997,1+,5,j0019459 na100006 ief099i waiting sets job data for 21 j0163994
52998,1+,4,j0019346 cgen263p eiss max segment datasets 32 has 21 ts
52999,1+,4,j0019346 cgen048p eiss max segment datasets 32 has 21 ts
53000,1+,4,j0019346 cgen050p eiss max segment datasets 32 has 21 ts
53001,1+,4,j0019346 cgen246p eiss max segment datasets 32 has 21 ts
53002,1+,4,j0019346 cgen245p eiss max segment datasets 32 has 21 ts
53003,1+,8,d56494ea90cb ei604401 dp31appl s0093013 dp31 batch plan luwid dsnr035i dsnrpbcw
53004,1+,8,d56494ea90cb ei604401 dp31appl s0093013 dp31 batch plan luwid dsnr035i dsnrpbcw
53005,1+,5,j0043240 tmz60000 cp2a waiting ief099i sets job data for 01
53006,1+,5,j0032175 p1zosdl waiting ief099i sets job data for 01 j0165994
53007,1+,5,j0197418 smfmrgci cp3b waiting ief099i sets job data for 01
53008,1+,5,j0031851 smfmrgci waiting ief099i sets job data for 01 j0161959
53009,1+,5,j0032534 p1cicsdl 02 sets waiting ief099i job data for j0165994
53010,1+,6,a4 c404144b a4411 ba etqd2041 et prdc64r lveq 15 dataset
53011,1+,5,j0003565 rmfrptd3 cp3b 02 sets waiting ief099i job data for
53012,10+,5,fe2997 fs13 j0037758 pool02 already scratched dd1 tapelibprodhsh volume g01s506b
53013,1+,5,j0020376 dedpdes5 cp3d 04 waiting ief099i sets job data for
53014,1+,5,j0020368 dedpg1u4 cp3d 04 waiting ief099i sets job data for
53015,10+,6,structure in f18b86e4 d3c53696 logrecstructure bcc2c2 usage threshold above monitoring
53016,1+,6,zs010025 unloim25 cba ac prddedpr dataset exceeded interval ios080i an
53017,1+,6,sgimgdp bsstrgrups1 sg enabled full current s0093383 85 war cp1d
53018,10+,6,e53e bkcuss12 fe exceeded interval ios080i an request been cp2c
53019,1+,5,j0053802 axbkout waiting ief099i sets job 05 data for j0168409
53020,1+,1,j0053176 87 tsinct inuse part partition 05 bancs sysjob dba
53021,1+,1,j0053176 86 tsinct inuse part partition 05 bancs dba big
53022,1+,1,j0053176 86 tsinct inuse part partition 05 bancs dba big
53023,1+,1,j0053176 86 tsinct inuse part partition 05 bancs dba big
53024,1+,1,j0053176 86 tsinct inuse part partition 05 bancs dba big
53025,1+,1,j0053176 89 tsinct inuse part partition 05 bancs sysjob dba
53026,1+,4,j0053226 cgen245p eiss max datasets segment 32 05 has big
53027,1+,4,j0053226 cgen263p eiss max datasets segment 32 05 has big
53028,1+,4,j0053226 cgen048p eiss max datasets segment 32 05 has big
53029,1+,4,j0053226 cgen050p eiss max datasets segment 32 05 has big
53030,1+,4,j0053226 max datasets 32 sysjob cgen246p eiss segment 05 has
53031,10+,6,队列 深度 关注 bqbancbgls0 加强 变化 20000 bglhashb qp31 bgl
53032,1+,5,j0055992 a01s804b 07 waiting ief099i sets job data for j0166030
53033,1+,6,parmlib extents mlib sys0 exts bsoextpdss0 set cp2c s0007542 cp2d
53034,1+,8,d56548986150 ns200023 dp41appl s0093536 dp41 utility plan luwid checkpoints after
53035,1+,5,j0081548 cxc2cvt 14 ief099i waiting sets job data for 00
53036,10+,6,cst 出现异常 netcool 主机 监控 21 20 12 j0161454 j0161830
53037,1+,5,j0116576 g01s663b 22 sets ief099i waiting job data for 00
53038,1+,5,j0130665 p1zosdl waiting ief099i sets job data for 01 j0165994
53039,1+,5,j0112751 tmz60000 cp2a sets waiting ief099i job data for 01
53040,10+,6,gbp3 s0093536 dp41 dsnb319a dsnb1cne shortage there space pool in
53041,100+,6,0702 paths ios002a available no 01 j0158099 j0166664 j0162454 j0163994
53042,1+,5,j0129978 g01sagoc ief099i waiting sets job data for 01 j0166030
53043,1+,5,j0110982 smfmrgci cp3b waiting ief099i sets job data for 01
53044,1+,5,j0129950 smfmrgci ief099i waiting sets job data for 01 j0161830
53045,1+,6,s0093536 dp41 gbp32k1 dsnb319a dsnb1cne shortage there space pool in
53046,1+,5,j0143699 c4card00 cp2c 02 waiting ief099i sets job data for
53047,1+,5,j0142981 g01s506b 02 ief099i waiting sets job data for 00
53048,1+,5,j0116550 rmfrptd3 cp3b 02 waiting ief099i sets job data for
53049,1+,5,j0141635 p1cicsdl 02 sets ief099i waiting job data for j0166030
53050,1+,6,ac8 a6101 c4042611 etqd2042 et 78 prdc64r lveq dataset cp2b
53051,1+,6,s0093536 dp41 gbp32k1 dsnb319a dsnb1cne shortage there space pool in
53052,1+,5,j0148577 a01s804b sets ief099i waiting job 05 data for j0166030
53053,1+,5,j0148408 axbkout ief099i waiting sets job 05 data for j0168409
53054,1+,4,j0147859 tslmvu segment max datasets 32 05 has bancs big
53055,1+,4,j0147859 tsspyo datasets max segment 32 05 has bancs big
53056,10+,1,fk0343 fs6 already pool02 scratched j0147859 dd1 tapelibprodhsh 87 volume
53057,1+,1,j0147859 86 tsinct inuse part partition 05 bancs dba sysjob
53058,1+,1,j0147859 86 tsinct inuse part partition 05 bancs dba sysjob
53059,1+,1,j0147859 86 tsinct inuse part partition 05 bancs dba sysjob
53060,1+,1,j0147859 87 tsinct inuse part partition 05 bancs ts big
53061,1+,1,j0147859 85 tsinct inuse part partition 05 bancs dba sysjob
53062,1+,1,j0147859 86 tsinct inuse part partition 05 bancs dba sysjob
53063,1+,1,j0147859 89 tsinct inuse part partition 05 bancs dba sysjob
53064,1+,4,j0148114 cgen048p eiss datasets segment max 32 05 has dba
53065,1+,4,j0148114 cgen263p eiss datasets segment max 32 05 has dba
53066,1+,4,j0148114 cgen050p eiss datasets segment max 32 05 has dba
53067,1+,4,j0148114 cgen246p eiss datasets segment max 32 05 has dba
53068,1+,4,j0148114 cgen245p eiss datasets segment max 32 05 has dba
53069,1+,5,j0149622 g01s260b 07 ief099i waiting sets job data for 00
53070,1+,5,j0149618 g01s192b 07 ief099i waiting sets job data for 00
53071,10+,6,imaall1 s0007541 作业 批量 bztpjstrcs0 管理软件 返回 备份 空间 地址
53072,1+,6,parmlib extents mlib sys0 exts bsoextpdss0 set cp2c s0007542 cp2d
53073,10+,6,09 s0093532 cip1kt42 cip1mm41 hs text context notify sammax cplexbbs
53074,10+,6,structure in d3c53696 f18b86e4 bcc2c2 logrecstructure threshold usage monitoring above
53075,100+,6,id dp61work s0103662 xref d5667b08719 a001 d70027 dsn32k20 i0001 dsnpxtn0
53076,10+,6,cip1kt32 event context text sammax cplexbbs hs maxtask at 58
53077,1+,5,j0177858 sortsum2 15 ief099i sets waiting job data for j0166664
53078,1+,4,j0003984 tslmvu datasets segment max 32 has bancs 21 dba
53079,1+,4,j0003984 tsspyo datasets segment max 32 has bancs 21 dba
53080,1+,4,j0003984 tsgpis datasets segment max 32 has bancs 21 dba
53081,1+,1,j0003984 85 tsinct part inuse partition bancs 21 ts sysjob
53082,1+,1,j0003984 86 tsinct part inuse partition bancs 21 ts big
53083,1+,1,86 j0003984 inuse tsinct part partition bancs 21 ts big
53084,1+,1,j0003984 86 tsinct part inuse partition bancs 21 ts big
53085,1+,1,j0003984 86 tsinct part inuse partition bancs 21 ts big
53086,1+,1,j0003984 87 tsinct part inuse partition bancs 21 ts big
53087,1+,1,j0003984 89 tsinct part inuse partition bancs 21 ts big
53088,1+,5,j0004082 na100006 ief099i waiting sets job data for 21 j0164176
53089,1+,4,j0003935 cgen050p eiss datasets segment max 32 has 21 ts
53090,1+,4,j0003935 cgen263p eiss datasets segment max 32 has 21 ts
53091,1+,4,j0003935 cgen048p eiss datasets segment max 32 has 21 ts
53092,1+,4,j0003935 cgen245p eiss datasets segment max 32 has 21 ts
53093,1+,4,j0003935 cgen246p eiss datasets segment max 32 has 21 ts
53094,1+,5,j0004711 g01s663b 22 sets ief099i waiting job data for j0161454
53095,1+,5,j0016503 sa040000 00 waiting sets ief099i job data for j0166664
53096,10+,6,bkinvma s0007541 备份 作业 返回 bztpjstrcs0 批量 管理软件 地址 空间
53097,1+,5,j0021689 p1zosdl waiting ief099i sets job data for 01 j0165994
53098,1+,5,j0181699 tmz60000 cp2a sets waiting ief099i job data for 01
53099,1+,5,j0020730 smfmrgci sets waiting ief099i job data for 01 j0161959
53100,1+,5,j0024153 smfmrgci cp3b waiting ief099i sets job data for 01
53101,10+,6,previous the d56749fd4347000000 s0092567 curre gbp2 dp1c 02 dec exist
53102,1+,5,j0033763 p1cicsdl 02 ief099i waiting sets job data for j0165994
53103,1+,5,j0029984 rmfrptd3 cp3b 02 waiting ief099i sets job data for
53104,1+,6,tr882105 tp882105 b6 ee vmve reform prddedpr dataset interval ios080i
53105,1+,5,j0026014 pools g01s506b buffer 02 sets waiting ief099i job data
53106,10+,6,edgjslu3 s0048685 作业 管理软件 备份 批量 bztpjstrcs0 返回 空间 地址
53107,1+,5,j0013378 c4card01 cp2a 03 waiting ief099i sets job data for
53108,10+,6,p1cics bzcicsjobs0 condcode abend code all jobname or s0092559 war
53109,10+,6,zapiss0c 68 d5 vp11600 vtoc sys1 dataset interval ios080i exceeded
53110,10+,6,zapiss0e vp11609 de vtoc sys1 dataset interval ios080i exceeded an
53111,10+,6,f01 outborx zl266100 zr266100 bbcq b1 76 prdc64r 58 dataset
53112,1+,5,j0039646 axbkout sets waiting ief099i job 05 data for j0166030
53113,1+,4,j0038962 tsgpis datasets segment max 32 05 has bancs big
53114,1+,4,j0038962 tsspyo datasets segment max 32 05 has bancs big
53115,1+,4,j0038962 tslmvu datasets segment max 32 05 has bancs big
53116,1+,1,j0038962 85 tsinct inuse part partition 05 bancs big dba
53117,1+,1,j0038962 87 tsinct inuse part partition 05 bancs ts big
53118,1+,1,j0038962 86 tsinct inuse part partition 05 bancs big dba
53119,1+,1,j0038962 86 tsinct inuse part partition 05 bancs big dba
53120,1+,1,j0038962 86 tsinct inuse part partition 05 bancs big dba
53121,1+,1,j0038962 86 tsinct inuse part partition 05 bancs big dba
53122,1+,1,j0038962 89 tsinct inuse part partition 05 bancs big dba
53123,1+,4,j0039036 cgen263p eiss datasets segment max 32 05 has big
53124,1+,4,j0039036 cgen048p eiss datasets segment max 32 05 has big
53125,1+,4,j0039036 cgen246p eiss datasets segment max 32 05 has big
53126,1+,4,j0039036 cgen245p eiss datasets segment max 32 05 has big
53127,1+,4,j0039036 cgen050p eiss datasets segment max 32 05 has big
53128,1+,5,j0040958 g02s138d 07 sets waiting ief099i job data for j0161959
53129,10+,6,p1 rpt tracksallocated 55000 bsopssizes0 sysbak rexx temp1 size db2
53130,10+,6,队列 深度 关注 bqbancbgls0 加强 变化 20000 bglhashb qp31 bgl
53131,1+,5,dedpao23 j0082288 cp3c 08 waiting ief099i sets job data for
53132,1+,6,parmlib extents mlib sys0 exts bsoextpdss0 set cp2c s0007542 cp2d
53133,10+,6,10 s0093009 cip1mm31 cip1kt32 event notify text sammax context created
53134,10+,6,s0093009 cip1mm31 cip1kt32 event text notify sammax cplexbbs created context
53135,10+,6,cip1kt12 bcmaxtasks0 并发 targetname 交易 maxtask cics 85 s0092559 war
53136,10+,6,healthy good cn streamsjob not error j0165994 j0161830 j0161959 j0162454
53137,10+,6,healthy good cn streamsjob not error j0165994 j0161830 j0161959 j0162454
53138,1+,5,j0087371 sel1109a 16 sets ief099i waiting job data for 00
53139,1+,5,j0085988 sel1109a 16 sets ief099i waiting job data for 00
53140,1+,4,j0108548 tsgpis datasets segment max 32 has bancs 21 ts
53141,1+,4,j0108548 tslmvu datasets segment max 32 has bancs 21 ts
53142,1+,4,j0108548 tsspyo datasets segment max 32 has bancs 21 ts
53143,1+,1,j0108548 85 tsinct part inuse partition bancs 21 sysjob dba
53144,10+,6,table the column ibmqrep control replicated value be operations source
53145,1+,1,j0108548 86 tsinct part inuse partition bancs 21 sysjob dba
53146,1+,1,j0108548 86 tsinct part inuse partition bancs 21 sysjob dba
53147,1+,1,j0108548 86 tsinct part inuse partition bancs 21 sysjob dba
53148,1+,1,j0108548 87 tsinct inuse part partition bancs 21 big ts
53149,1+,1,j0108548 86 tsinct part inuse partition bancs 21 sysjob dba
53150,1+,1,j0108548 89 tsinct part inuse partition bancs 21 sysjob ts
53151,1+,5,j0108603 na100006 ief099i waiting sets job data for 21 j0164176
53152,1+,4,j0108479 cgen263p eiss datasets segment max 32 has 21 dba
53153,1+,4,j0108479 cgen246p eiss datasets segment max 32 has 21 dba
53154,1+,4,j0108479 cgen050p eiss datasets segment max 32 has 21 dba
53155,1+,4,j0108479 cgen048p eiss datasets segment max 32 has 21 dba
53156,1+,5,g01s433b j0109314 22 ief099i waiting sets job data for j0164176
53157,1+,5,j0109283 g01s663b 22 ief099i waiting sets job data for 00
53158,10+,6,buffer gbp32 pools s0093536 dp41 dsnb319a dsnb1cne there shortage space
53159,10+,6,structure d53f053d 5652415 e3581281 bcc1c1 entries gbp32 dsndp01 threshold above
53160,10+,6,s0093537 gbp32 critical dsnb325a dp81 dsnb1cne shortage there space pool
53161,1+,5,ec046100 j0117525 00 ief099i waiting sets job data for j0164176
53162,1+,5,j0125427 p1zosdl ief099i sets waiting job data for 01 j0166956
53163,10+,6,bzcicsjobs0 s0048685 abend condcode code all jobname smfmrgci or cp3c
53164,1+,5,j0125073 g02s389b december sets ief099i waiting job data for 01
53165,1+,5,j0125037 g01s023b sets ief099i waiting job data for 01 j0161830
53166,1+,8,ss160003 d56878d5ccbf s0093537 dp81appl dp81 utility plan luwid after dsnrpbcw
53167,1+,5,j0137357 smfmrgci cp3b sets waiting ief099i job data for 01
53168,1+,5,j0121045 smfmrgdb ief099i waiting sets job data for 01 j0161830
53169,1+,5,j0121046 smfmrgci waiting sets ief099i job data for 01 j0166105
53170,1+,5,j0121046 smfmrgci waiting sets ief099i job data for 01 j0166105
53171,10+,6,a4304 c4041434 d3 b1 etqd2041 et prdc64r lveq cp2a dataset
53172,1+,5,j0126519 p1cicsdl 02 waiting ief099i sets job data for 00
53173,1+,5,j0050239 tmz60000 cp2c 02 sets waiting ief099i job data for
53174,1+,5,j0144284 rmfrptd3 cp3a 02 sets waiting ief099i job data for
53175,10+,5,ds014 000004691 csqqpy2s logcopy1 a77ffff aac0000 j0125488 000004681 endrba startrba
53176,1+,6,cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 85 03
53177,1+,6,cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 85 04
53178,1+,5,j0082126 c4card00 cp2a 04 waiting ief099i sets job data for
53179,1+,5,a01m9256 j0143878 ief099i waiting sets job 05 data for j0166105
53180,1+,6,cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 85 05
53181,1+,1,j0142958 85 tsinct inuse part partition 05 bancs big sysjob
53182,1+,1,j0142958 86 tsinct inuse part partition 05 bancs big sysjob
53183,1+,1,86 j0142958 inuse tsinct part partition 05 bancs big sysjob
53184,1+,1,j0142958 87 tsinct inuse part partition 05 bancs ts big
53185,1+,1,j0142958 86 tsinct inuse part partition 05 bancs big sysjob
53186,1+,4,j0143012 cgen245p eiss datasets segment max 32 05 has dba
53187,1+,4,j0143012 cgen048p eiss datasets segment max 32 05 has dba
53188,1+,4,j0143012 cgen050p eiss datasets segment max 32 05 has dba
53189,1+,4,j0143012 cgen246p eiss datasets segment max 32 05 has dba
53190,1+,4,j0143012 cgen263p eiss datasets segment max 32 05 has dba
53191,10+,6,cp2a bkdbq8 s0007539 bztjobmons0 lasted mins jobname 06 war has
53192,10+,6,cp2a bkdbq19 s0007539 bztjobmons0 lasted mins jobname 06 war has
53193,1+,5,j0180466 dedpse31 06 cp3d ief099i waiting sets job data for
53194,1+,6,cp2d sgc64 bsstrgrups1 enabled sg 06 full current s0007542 85
53195,1+,6,cp2d sgc64 bsstrgrups1 enabled sg full current s0007542 85 07
53196,10+,6,p1 rpt tracksallocated 55000 bsopssizes0 sysbak rexx temp1 size db2
53197,1+,6,parmlib extents mlib sys0 exts bsoextpdss0 set cp2c s0007542 cp2d
53198,10+,6,streams pec down infospherestreams bin process application 50 the is
53199,10+,6,streams pec down infospherestreams bin process application 50 the is
53200,10+,6,healthy good cn streamsjob not error j0165994 j0161830 j0161959 j0162454
53201,10+,6,oversea healthy good streamsjob not error j0166030 j0161830 j0161959 j0162454
53202,10+,6,cn running streamsjob status not error 00 j0164176 j0161454 j0161830
53203,10+,6,oversea running streamsjob status not error 00 j0161013 j0161454 j0161830
53204,10+,6,streams pec down infospherestreams bin process application 50 the is
53205,1+,0,50 e2e 00 11 connect sendeventimpl failed com dc service
53206,1+,0,49 e2e 25 11 sendeventimpl connect com failed dc service
53207,1+,0,49 58 e2e 11 sendeventimpl connect failed com dc service
53208,1+,0,28 50 e2e 11 sendeventimpl connect failed com dc service
53209,1+,0,50 e2e 00 11 connect sendeventimpl failed com dc service
53210,1+,0,49 e2e 55 11 sendeventimpl connect failed com dc service
53211,1+,0,49 30 e2e 11 connect sendeventimpl com failed dc service
53212,1+,0,49 e2e 25 11 sendeventimpl connect com failed dc service
53213,1+,0,50 30 e2e 11 sendeventimpl connect failed com dc service
53214,1+,0,50 e2e 25 11 sendeventimpl connect failed com dc service
53215,1+,0,50 e2e 02 11 sendeventimpl connect com failed dc service
53216,1+,0,50 30 e2e 11 sendeventimpl connect failed com dc service
53217,1+,0,28 49 e2e 11 connect sendeventimpl com failed dc service
53218,1+,0,49 30 e2e 11 connect sendeventimpl com failed dc service
53219,1+,0,50 e2e 25 11 sendeventimpl connect failed com dc service
53220,1+,0,50 e2e 32 11 sendeventimpl connect failed com dc service
