id,sysname,hostname,firstoccurredtime,lastoccurredtime,compressedtime,summary,severity,serial,flag,assignedto,status,timestamp,riskratio,key,knowledge
80683,P1,zos,48:57.0,48:57.0,2,16.51.11 CP1D J0062096 *IEF099I JOB SQL763   WAITING FOR DATA SETS,1,110420014,2,Â·ÎÄæ·,1,2019/6/13 17:00,1+,IEF099I,1
80684,P1,zos,24:07.0,24:07.0,2,16.26.21 CP1F J0059427 *IEF099I JOB SQL580   WAITING FOR DATA SETS,1,110419994,2,Â·ÎÄæ·,1,2019/6/13 17:00,1+,IEF099I,1
80685,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,21:55.0,23:55.0,4,"E2E:2019-06-13 17:21:40,557 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110420048,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80686,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,21:55.0,23:55.0,4,"E2E:2019-06-13 17:21:39,365 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110420051,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80687,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,21:55.0,23:55.0,4,"E2E:2019-06-13 17:21:37,723 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110420047,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80688,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,23:55.0,23:55.0,2,"E2E:2019-06-13 17:23:30,597 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110420055,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80689,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,21:55.0,23:55.0,4,"E2E:2019-06-13 17:21:41,058 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Connect Failed",1,110420049,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80690,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.82,23:54.0,23:54.0,1,2019-06-13 17:22:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,1,110420054,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80691,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.83,23:45.0,23:45.0,1,2019-06-13 17:22:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,1,110420053,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80692,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.81,23:30.0,23:30.0,1,2019-06-13 17:22:01 Error: The application process is down: /streams/InfoSphereStreams/system/impl/bin/streams-pec,1,110420052,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80693,¶Ëµ½¶Ë½»Ò×¼à¿Ø,21.122.48.104,21:55.0,21:55.0,1,"E2E:2019-06-13 17:21:09,362 ERROR [com.e2e.dc.service.impl.SendEventImpl] - Send to streams server failed, the exception message is : Connection reset",1,110420050,2,Â·ÎÄæ·,1,2019/6/13 18:00,1+,E2E,1
80694,P3,zos,19:31.0,21:18.0,113,"E2E: 17.21.48 CP3D S0059949  BPXM023I [STCTVLI] ILGDC08E:socket reconnect failed,ThreadId:0        ¶Ëµ½¶ËÖ÷»úLog DCÖØÁ¬SocketÊ§°Ü£¬Log DCÏß³ÌÍË³ö¡£",1,110420046,2,Â·ÎÄæ·,1,2019/6/13 18:00,10+,BPXM023I,1
80695,P1,zos,18:49.0,20:53.0,284,"E2E: 17.21.05 CP1F S0010692  BPXM023I [STCTVLI] ILGDC08E:socket reconnect failed,ThreadId:3        ¶Ëµ½¶ËÖ÷»úLog DCÖØÁ¬SocketÊ§°Ü£¬Log DCÏß³ÌÍË³ö¡£",1,110420044,2,Â·ÎÄæ·,1,2019/6/13 18:00,10+,BPXM023I,1
80696,P1,zos,23:46.0,23:46.0,1,20.26.02 CP1A J0072922 *IEF099I JOB SMSRPTP1 WAITING FOR DATA SETS,1,110420230,2,Â·ÎÄæ·,1,2019/6/13 21:00,1+,IEF099I,1
80697,P1,zos,12:17.0,12:17.0,2,21.14.28 CP1F J0073476  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.6% INUSE SYSJOB,1,110420304,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,DBA:BANCS,1
80698,P1,zos,12:17.0,12:17.0,2,21.14.28 CP1F J0073476  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110420305,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,DBA:BANCS,1
80699,P1,zos,12:13.0,12:17.0,2,21.14.28 CP1F J0073476  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.8% INUSE SYSJOB,1,110420303,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,DBA:BANCS,1
80700,P1,zos,12:12.0,12:12.0,2,21.14.27 CP1F J0073476  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.7% INUSE SYSJOB,1,110420302,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,DBA:BANCS,1
80701,P1,zos,08:47.0,08:47.0,1,21.11.05 CP1E J0073540 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110420300,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,IEF099I,1
80702,P1,zos,01:57.0,01:57.0,2,21.04.09 CP1F J0073434  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110420294,2,Â·ÎÄæ·,1,2019/6/13 22:00,1+,DBA:EISS,1
80703,P2,zos,40:28.0,40:28.0,1,"00.42.43 CP2D           IOS080I 4CEE,A0,TUIM0023, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.UNLOIM23",1,110420565,2,Â·ÎÄæ·,1,2019/6/14 1:00,1+,IOS080I,1
80704,P1,zos,34:26.0,34:26.0,3,00.36.42 CP1C J0086295 *IEF099I JOB SA040000 WAITING FOR DATA SETS,1,110420561,2,Â·ÎÄæ·,1,2019/6/14 1:00,1+,IEF099I,1
80705,P2,zos,40:28.0,42:14.0,3,"01.43.42 CP2D           IOS080I 42BA,4F,TRA62100, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.MERGE.RPYV.PR21",1,110420565,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,IOS080I,1
80706,P1,zos,40:12.0,40:14.0,15,01.42.29 CP1C S0008414 *DSNB319A  -DP51 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110420597,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,DSNB319A,1
80707,P1,zos,33:42.0,33:42.0,1,01.35.56 CP1D J0091487 *IEF099I JOB G01S001B WAITING FOR DATA SETS,1,110420594,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,IEF099I,1
80708,P2,zos,32:16.0,32:16.0,1,01.34.06 CP2D J0172472 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110420593,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,IEF099I,1
80709,P2,zos,23:04.0,23:04.0,1,"01.24.33 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",1,110420586,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,IXC585E,1
80710,P1,zos,08:20.0,08:20.0,2,01.10.36 CP1F J0090528 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110420581,2,Â·ÎÄæ·,1,2019/6/14 2:00,1+,IEF099I,1
80711,P3,zos,13:29.0,13:29.0,1,02.15.01 CP3B J0006191 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110420611,2,Â·ÎÄæ·,1,2019/6/14 3:00,1+,IEF099I,1
80712,P2,zos,40:28.0,10:11.0,32,"02.12.13 CP2D           IOS080I 4BBA,AC,C4041611, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDC64R.LVEQ.ET.ETQD2041.A6101",1,110420565,2,Â·ÎÄæ·,1,2019/6/14 3:00,1+,IOS080I,1
80713,P2,zos,20:17.0,20:17.0,1,03.22.38 CP2D J0003851 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110420671,2,Â·ÎÄæ·,1,2019/6/14 4:00,1+,IEF099I,1
80714,P3,zos,29:23.0,29:23.0,1,04.31.45 CP3D J0026162 *IEF099I JOB DEDPDEU4 WAITING FOR DATA SETS,1,110420717,2,Â·ÎÄæ·,1,2019/6/14 5:00,1+,IEF099I,1
80715,P1,zos,15:09.0,15:09.0,1,04.17.26 CP1C J0107707 *IEF099I JOB G01S477B WAITING FOR DATA SETS,1,110420705,2,Â·ÎÄæ·,1,2019/6/14 5:00,1+,IEF099I,1
80716,P1,zos,15:04.0,15:04.0,1,04.17.24 CP1D J0107706 *IEF099I JOB G01S471B WAITING FOR DATA SETS,1,110420704,2,Â·ÎÄæ·,1,2019/6/14 5:00,1+,IEF099I,1
80717,P1,zos,03:16.0,05:17.0,27,"04.07.33 CP1F           IOS080I 55DD,50,ZAPISS0O, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11608",1,110420700,2,Â·ÎÄæ·,1,2019/6/14 5:00,1+,IOS080I,1
80718,P1,zos,01:48.0,01:48.0,2,"04.04.08 CP1F           IOS080I 55D8,9C,ZAPISS0B, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=SYS1.VTOC.VP11603",1,110420698,2,Â·ÎÄæ·,1,2019/6/14 5:00,1+,IOS080I,1
80719,P1,zos,18:43.0,18:43.0,1,05.20.59 CP1D J0108405 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110420765,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,IEF099I,1
80720,P1,zos,02:19.0,02:19.0,2,05.04.35 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.8% INUSE SYSJOB,1,110420747,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,DBA:BANCS,1
80721,P1,zos,02:18.0,02:19.0,2,05.04.35 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110420746,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,DBA:BANCS,1
80722,P1,zos,02:12.0,02:18.0,2,05.04.34 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,1,110420745,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,DBA:BANCS,1
80723,P1,zos,02:12.0,02:12.0,2,05.04.34 CP1F J0107959  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,1,110420744,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,DBA:BANCS,1
80724,P1,zos,01:48.0,01:48.0,2,05.04.09 CP1D J0108021  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110420741,2,Â·ÎÄæ·,1,2019/6/14 6:00,1+,DBA:EISS,1
80725,P1,zos,24:41.0,24:41.0,2,11.27.04 CP1A J0127698 *IEF099I JOB SORTJCL  WAITING FOR DATA SETS,1,110421144,2,Â·ÎÄæ·,1,2019/6/14 12:00,1+,IEF099I,1
80726,P1,zos,00:12.0,00:12.0,2,11.02.33 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = TF003502 -           CONNECTION ID  = BATCH -           LUWID = DSNDP01.DP41APPL.D644FF83F3BA = 139257 -,1,110421118,2,Â·ÎÄæ·,1,2019/6/14 12:00,1+,DSNR035I,1
80727,P1,zos,00:12.0,21:52.0,3,12.24.19 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200007 -           CONNECTION ID  = UTILITY -           LUWID = DSNDP01.DP41APPL.D64511B694D8 = 157012 -,1,110421118,2,Â·ÎÄæ·,1,2019/6/14 13:00,1+,DSNR035I,1
80728,P3,zos,00:04.0,00:04.0,2,13.02.25 CP3C J0074399  +DBA:BOCSY BIG PARTITION TS FOUND!TSDPTM PART 4 74.4% INUSE SYSJOB,1,110421246,2,Â·ÎÄæ·,1,2019/6/14 14:00,1+,DBA:BOCSY,1
80729,P3,zos,00:04.0,00:04.0,2,13.02.25 CP3C J0074399  +DBA:BOCSY BIG PARTITION TS FOUND!TSSORD PART 4 71.1% INUSE SYSJOB,1,110421247,2,Â·ÎÄæ·,1,2019/6/14 14:00,1+,DBA:BOCSY,1
80730,P1,zos,07:12.0,07:12.0,2,20.09.44 CP1C J0181841 *IEF099I JOB G01S109B WAITING FOR DATA SETS,1,110421854,2,Â·ÎÄæ·,1,2019/6/14 21:00,1+,IEF099I,1
80731,P1,zos,12:13.0,12:13.0,2,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,1,110421939,2,Â·ÎÄæ·,1,2019/6/14 22:00,1+,DBA:BANCS,1
80732,P1,zos,12:13.0,12:13.0,2,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110421940,2,Â·ÎÄæ·,1,2019/6/14 22:00,1+,DBA:BANCS,1
80733,P1,zos,12:13.0,12:13.0,2,21.14.44 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.8% INUSE SYSJOB,1,110421941,2,Â·ÎÄæ·,1,2019/6/14 22:00,1+,DBA:BANCS,1
80734,P1,zos,12:13.0,12:13.0,2,21.14.43 CP1D J0182588  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,1,110421938,2,Â·ÎÄæ·,1,2019/6/14 22:00,1+,DBA:BANCS,1
80735,P1,zos,09:27.0,09:27.0,1,21.11.59 CP1D J0182659 *IEF099I JOB NA100006 WAITING FOR DATA SETS,1,110421932,2,Â·ÎÄæ·,1,2019/6/14 22:00,1+,IEF099I,1
80736,P1,zos,01:36.0,01:36.0,1,21.04.08 CP1E J0182559  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB BEEN - RUNNING FOR 1170 MINUTES -            CORRELATION NAME=ENTRGPGA0013 -            CONNECTION ID=CIP1KA43 -            LUWID=DSNDP01.DP41APPL.D64483774CF2=891,1,110421912,2,Â·ÎÄæ·,1,2019/6/14 22:00,100+,DBA:EISS,1
80737,P3,zos,42:42.0,42:42.0,1,00.45.04 CP3B J0109007 *IEF099I JOB DEDPMN31 WAITING FOR DATA SETS,1,110422167,2,Â·ÎÄæ·,1,2019/6/15 1:00,1+,IEF099I,1
80738,P1,zos,07:41.0,34:50.0,2,00.37.24 CP1F S0008412  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = ME980000 -           CONNECTION ID  = DB2CALL -           LUWID = DSNDP01.DP41APPL.D645AFBB91F0 = 97974 -,1,110422108,2,Â·ÎÄæ·,1,2019/6/15 1:00,1+,DSNR035I,1
80739,P1,zos,40:25.0,40:34.0,15,01.43.05 CP1E S0008409 *DSNB325A  -DP31 DSNB1CNE THERE IS A CRITICAL * SHORTAGE *OF SPACE IN GROUP BUFFER POOL GBP25-SEC,1,110422209,2,Â·ÎÄæ·,1,2019/6/15 2:00,1+,DSNB325A,1
80740,P1,zos,30:27.0,40:25.0,30,01.42.55 CP1C S0007732 *DSNB319A  -DP11 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110422196,2,Â·ÎÄæ·,1,2019/6/15 2:00,1+,DSNB319A,1
80741,P2,zos,39:43.0,39:43.0,1,01.41.54 CP2A J0042114 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110422208,2,Â·ÎÄæ·,1,2019/6/15 2:00,1+,IEF099I,1
80742,P2,zos,24:27.0,24:50.0,3,"01.27.18 CP2A           IOS080I 4BB1,C0,UM114400, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.SPLIT.BORM.UP114401.PR44",1,110422191,2,Â·ÎÄæ·,1,2019/6/15 2:00,1+,IOS080I,1
80743,P2,zos,24:27.0,27:24.0,6,"02.28.51 CP2D           IOS080I 5ACD,7C,FG33MRND, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDCBSR.LVEQ.UNLDINVM.FG33G04D",1,110422191,2,Â·ÎÄæ·,1,2019/6/15 3:00,1+,IOS080I,1
80744,P3,zos,14:19.0,14:19.0,1,02.15.00 CP3B J0127591 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110422230,2,Â·ÎÄæ·,1,2019/6/15 3:00,1+,IEF099I,1
80745,P1,zos,13:53.0,13:53.0,2,02.15.01 CP1F J0011812 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS,1,110422229,2,Â·ÎÄæ·,1,2019/6/15 3:00,1+,IEF099I,1
80746,P1,zos,26:56.0,26:56.0,2,03.29.33 CP1D J0015305 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110422274,2,Â·ÎÄæ·,1,2019/6/15 4:00,1+,IEF099I,1
80747,P1,zos,34:04.0,34:04.0,2,05.36.40 CP1D J0017201 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110422388,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,IEF099I,1
80748,P1,zos,04:11.0,04:11.0,2,05.06.44 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110422355,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,DBA:BANCS,1
80749,P1,zos,04:10.0,04:10.0,2,05.06.43 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,1,110422354,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,DBA:BANCS,1
80750,P1,zos,04:10.0,04:10.0,2,05.06.44 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.9% INUSE SYSJOB,1,110422353,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,DBA:BANCS,1
80751,P1,zos,04:09.0,04:09.0,1,05.06.43 CP1D J0016738  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,1,110422352,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,DBA:BANCS,1
80752,P1,zos,01:33.0,01:33.0,3,05.04.08 CP1E J0016794  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110422350,2,Â·ÎÄæ·,1,2019/6/15 6:00,1+,DBA:EISS,1
80753,P1,zos,45:10.0,45:10.0,2,06.47.48 CP1C J0018022 *IEF099I JOB A01M9259 WAITING FOR DATA SETS,1,110422443,2,Â·ÎÄæ·,1,2019/6/15 7:00,1+,IEF099I,1
80754,P2,zos,23:52.0,23:52.0,2,"08.26.30 CP2B          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C2, *PHYSICAL STRUCTURE VERSION D3C53696 F18B86E4, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 80%: *   SPACE USAGE     IN-USE       T",1,110422517,2,Â·ÎÄæ·,1,2019/6/15 9:00,1+,IXC585E,1
80767,P1,zos,11:35.0,11:35.0,2,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110422889,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,DBA:BANCS,1
80768,P1,zos,11:35.0,11:35.0,1,21.14.18 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 77.9% INUSE SYSJOB,1,110422890,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,DBA:BANCS,1
80769,P1,zos,11:31.0,11:35.0,2,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 72.9% INUSE SYSJOB,1,110422888,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,DBA:BANCS,1
80770,P1,zos,11:31.0,11:31.0,2,21.14.17 CP1F J0036052  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 74.8% INUSE SYSJOB,1,110422887,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,DBA:BANCS,1
80771,P1,zos,08:40.0,08:40.0,1,21.11.26 CP1C J0036118 *IEF099I JOB NA100009 WAITING FOR DATA SETS,1,110422885,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,IEF099I,1
80772,P1,zos,01:31.0,01:31.0,2,21.04.08 CP1F J0036016  +DBA:EISS BIG PARTITION TS FOUND!CGEN961P PART 3 75.9% INUSE SYSJOB,1,110422881,2,Â·ÎÄæ·,1,2019/6/15 22:00,1+,DBA:EISS,1
80773,P1,zos,30:30.0,56:59.0,5,00.59.43 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = DELMWH01 -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D646FC1F6EB0 = 156561 -           P,1,110423220,2,Â·ÎÄæ·,1,2019/6/16 1:00,1+,DSNR035I,1
80774,P1,zos,46:58.0,47:01.0,2,00.49.45 CP1E J0048711 *IEF099I JOB SA060000 WAITING FOR DATA SETS,1,110423232,2,Â·ÎÄæ·,1,2019/6/16 1:00,1+,IEF099I,1
80775,P2,zos,37:15.0,37:15.0,1,"00.40.01 CP2D S0015918 *IOS003A 1E14,INTERVENTION REQUIRED",1,110423224,2,Â·ÎÄæ·,1,2019/6/16 1:00,1+,IOS003A,1
80776,P2,zos,37:15.0,37:15.0,1,"00.40.01 CP2D S0015918 *IOS003A 1E13,INTERVENTION REQUIRED",1,110423223,2,Â·ÎÄæ·,1,2019/6/16 1:00,1+,IOS003A,1
80777,P2,zos,48:07.0,48:07.0,1,01.50.21 CP2C J0111645 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS,1,110423261,2,Â·ÎÄæ·,1,2019/6/16 2:00,1+,IEF099I,1
80778,P1,zos,30:30.0,46:39.0,10,01.49.24 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 6 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64704986EBC = 157266 -           P,1,110423220,2,Â·ÎÄæ·,1,2019/6/16 2:00,1+,DSNR035I,1
80779,P2,zos,21:39.0,21:39.0,1,"01.24.12 CP2C           IOS080I 42EE,4B,TLGL0008, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.DATA.UNLO.GL08.TUE50008",1,110423250,2,Â·ÎÄæ·,1,2019/6/16 2:00,1+,IOS080I,1
80780,P1,zos,42:06.0,42:06.0,2,02.44.48 CP1C J0066659 *IEF099I JOB G01INPUT WAITING FOR DATA SETS,1,110423290,2,Â·ÎÄæ·,1,2019/6/16 3:00,1+,IEF099I,1
80781,P1,zos,36:24.0,36:24.0,4,02.39.10 CP1E S0052951  BQAPPQDEPS0 SEV=WAR QWP1 NamedQueue: GUPP.SWIFTI.SEND.RECVQ CURRENT DEPTH:2040 (CurrentDepth >= 2000),1,110423284,2,Â·ÎÄæ·,1,2019/6/16 3:00,10+,BQAPPQDEPS0,1
80782,P2,zos,21:39.0,25:50.0,6,"02.28.17 CP2C           IOS080I 41EE,47,TP883704, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.REFORM.VMVE.TR883704",1,110423250,2,Â·ÎÄæ·,1,2019/6/16 3:00,1+,IOS080I,1
80783,P1,zos,30:30.0,12:05.0,12,02.14.35 CP1D S0053306  DSNR035I  -DPW1 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 12 CHECKPOINTS - CORRELATION NAME = DELSWMSG -           CONNECTION ID  = BATCH -           LUWID = BOCHQP.DPW1APPL.D64704986EBC = 157266 -,1,110423220,2,Â·ÎÄæ·,1,2019/6/16 3:00,1+,DSNR035I,1
80784,P1,zos,02:44.0,02:54.0,15,02.05.31 CP1F S0008420 *DSNB319A  -DP81 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP25-SEC,1,110423273,2,Â·ÎÄæ·,1,2019/6/16 3:00,1+,DSNB319A,1
80785,P2,zos,21:48.0,21:48.0,2,03.24.37 CP2A J0142755 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS,1,110423312,2,Â·ÎÄæ·,1,2019/6/16 4:00,1+,IEF099I,1
80786,P1,zos,15:38.0,15:38.0,2,03.18.26 CP1F J0067872 *IEF099I JOB G01S506B WAITING FOR DATA SETS,1,110423305,2,Â·ÎÄæ·,1,2019/6/16 4:00,1+,IEF099I,1
80787,P1,zos,47:45.0,47:45.0,2,05.50.34 CP1E J0071819 *IEF099I JOB G01S052B WAITING FOR DATA SETS,1,110423401,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,IEF099I,1
80788,P1,zos,17:10.0,17:10.0,2,05.19.55 CP1C J0071252 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS,1,110423381,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,IEF099I,1
80789,P1,zos,03:10.0,03:10.0,1,05.06.01 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 20 78.1% INUSE SYSJOB,1,110423370,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,DBA:BANCS,1
80790,P1,zos,03:09.0,03:09.0,2,05.05.59 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 1 75.0% INUSE SYSJOB,1,110423367,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,DBA:BANCS,1
80791,P1,zos,03:09.0,03:09.0,1,05.06.00 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 8 73.1% INUSE SYSJOB,1,110423368,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,DBA:BANCS,1
80792,P1,zos,03:09.0,03:09.0,1,05.06.00 CP1E J0070831  +DBA:BANCS BIG PARTITION TS FOUND!TSPROM PART 16 73.7% INUSE SYSJOB,1,110423369,2,Â·ÎÄæ·,1,2019/6/16 6:00,1+,DBA:BANCS,1
